"merge_col","threshability","floret_score_mean","rachis_breaks_mean"
"WGN55D07_TLI_2018_1",100,0,0
"WGN26D09_TLI_2018_1",100,0,0
"WGN38C14_TLI_2018_1",NA,0,0
"WGN36D27_TLI_2018_1",100,0,0
"WGN45C56_TLI_2018_1",100,0,1
"WGN26D61_TLI_2018_1",100,0,0
"WGN46D64_TLI_2018_1",100,0,0
"WGN07C47_TLI_2018_1",100,0,0
"WGN46C12_TLI_2018_1",100,1,0
"WGN63D64_TLI_2018_1",100,0,0
"WGN45C35_TLI_2018_1",100,0,1
"WGN63C41_TLI_2018_1",NA,0,0
"WGN26C06_TLI_2018_1",100,0,0
"WGN46D39_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,0
"WGN39C38_TLI_2018_1",100,0,0
"WGN36C08_TLI_2018_1",100,0,0
"WGN07D42_TLI_2018_1",NA,0,0
"WGN36C62_TLI_2018_1",100,0,0
"WGN46P01_TLI_2018_1",100,0,0
"WGN46C44_TLI_2018_1",NA,0,0
"WGN26C57_TLI_2018_1",100,0,0
"WGN26C07_TLI_2018_1",100,0,0
"WGN38C80_TLI_2018_1",100,0,0
"WGN45D65_TLI_2018_1",100,0,0
"WGN63D59_TLI_2018_1",NA,NA,NA
"WGN39D59_TLI_2018_1",100,0,0
"WGN45C46_TLI_2018_1",NA,0,0
"WGN15D22_TLI_2018_1",100,0,0
"WGN39D31_TLI_2018_1",NA,0,0
"WGN63D63_TLI_2018_1",100,0,0
"WGN07C25_TLI_2018_1",NA,0,0
"WGN55D47_TLI_2018_1",NA,0,0
"WGN07C36_TLI_2018_1",100,0,0
"WGN55D55_TLI_2018_1",NA,0,0
"WGN15D05_TLI_2018_1",NA,0,0
"WGN36C50_TLI_2018_1",NA,0,0
"WGN07D02_TLI_2018_1",NA,0,0
"WGN15C23_TLI_2018_1",NA,0,0
"WGN63C29_TLI_2018_1",100,0,0
"WGN07D27_TLI_2018_1",NA,0,0
"WGN63C16_TLI_2018_1",NA,0,0
"WGN36D16_TLI_2018_1",NA,NA,NA
"WGN38C17_TLI_2018_1",100,0,0
"WGN39C03_TLI_2018_1",100,0,0
"WGN55C61_TLI_2018_1",100,0,0
"WGN38D01_TLI_2018_1",NA,0,0
"WGN15C59_TLI_2018_1",NA,0,0
"WGN45D22_TLI_2018_1",100,0,1
"WGN15D14_TLI_2018_1",100,0,1
"WGN46D05_TLI_2018_1",100,0,0
"WGN46C50_TLI_2018_1",NA,0,0
"WGN36D01_TLI_2018_1",100,0,0
"WGN55C37_TLI_2018_1",100,0,0
"WGN26D22_TLI_2018_1",90,0,0
"WGN55C18_TLI_2018_1",100,0,0
"WGN36D49_TLI_2018_1",100,0,0
"WGN26D14_TLI_2018_1",NA,0,0
"WGN46C14_TLI_2018_1",100,0,0
"WGN15D25_TLI_2018_1",100,0,0
"WGN45D14_TLI_2018_1",100,0,0
"WGN26C32_TLI_2018_1",100,1,0
"WGN63C64_TLI_2018_1",100,0,0
"WGN38D04_TLI_2018_1",100,0,0
"WGN07D25_TLI_2018_1",100,0,0
"WGN15C46_TLI_2018_1",NA,0,0
"WGN46D30_TLI_2018_1",100,0,1
"WGN38C03_TLI_2018_1",100,0,0
"WGN39D40_TLI_2018_1",NA,0,0
"WGN15D30_TLI_2018_1",NA,0,0
"WGN46D34_TLI_2018_1",100,0,0
"WGN07C33_TLI_2018_1",NA,0,0
"WGN07D55_TLI_2018_1",NA,0,0
"WGN45C40_TLI_2018_1",NA,0,0
"WGN26D01_TLI_2018_1",NA,0,0
"WGN38C09_TLI_2018_1",NA,0,0
"WGN26D02_TLI_2018_1",100,0,0
"WGN55D10_TLI_2018_1",100,0,0
"WGN38C04_TLI_2018_1",100,0,0
"WGN07C34_TLI_2018_1",NA,0,0
"WGN38P01_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,0
"WGN45D20_TLI_2018_1",100,0,0
"WGN15D34_TLI_2018_1",100,0,0
"WGN26C37_TLI_2018_1",100,0,0
"WGN45D25_TLI_2018_1",100,0,1
"WGN36D54_TLI_2018_1",NA,0,0
"WGN63D39_TLI_2018_1",100,0,0
"WGN15C49_TLI_2018_1",100,0,0
"WGN26D03_TLI_2018_1",NA,0,0
"WGN15C41_TLI_2018_1",100,0,0
"WGN46D35_TLI_2018_1",90,0,0
"WGN38C08_TLI_2018_1",NA,NA,NA
"WGN46C24_TLI_2018_1",100,0,0
"WGN15C42_TLI_2018_1",NA,0,0
"WGN45C44_TLI_2018_1",100,0,0
"WGN07C45_TLI_2018_1",100,0,0
"WGN39D45_TLI_2018_1",95,0,0
"WGN63D36_TLI_2018_1",100,0,0
"WGN36C15_TLI_2018_1",NA,NA,NA
"WGN39C36_TLI_2018_1",100,0,0
"WGN38C32_TLI_2018_1",100,0,0
"WGN15C22_TLI_2018_1",NA,0,0
"WGN59P01_TLI_2018_1",NA,NA,NA
"WGN38C33_TLI_2018_1",NA,NA,NA
"WGN36D30_TLI_2018_1",100,0,0
"WGN36C57_TLI_2018_1",NA,NA,NA
"WGN26D35_TLI_2018_1",NA,NA,NA
"WGN26C65_TLI_2018_1",100,0,0
"WGN55D35_TLI_2018_1",100,0,0
"WGN39C19_TLI_2018_1",NA,0,0
"WGN39D11_TLI_2018_1",NA,0,0
"WGN36D25_TLI_2018_1",NA,0,0
"WGN46C53_TLI_2018_1",NA,0,0
"WGN15D10_TLI_2018_1",NA,0,0
"WGN63C52_TLI_2018_1",100,0,0
"WGN55C33_TLI_2018_1",100,0,0
"WGN38D09_TLI_2018_1",100,0,0
"WGN15D15_TLI_2018_1",100,0,0
"WGN07C21_TLI_2018_1",NA,0,0
"WGN45C23_TLI_2018_1",100,0,0
"WGN46D65_TLI_2018_1",100,0,0
"WGN45D35_TLI_2018_1",NA,NA,NA
"WGN55D28_TLI_2018_1",100,0,0
"WGN46C45_TLI_2018_1",100,0,0
"WGN45C18_TLI_2018_1",100,0,0
"WGN39D50_TLI_2018_1",NA,0,0
"WGN38C43_TLI_2018_1",100,0,0
"WGN46D55_TLI_2018_1",100,0,0
"WGN26C41_TLI_2018_1",100,0,0
"WGN45D32_TLI_2018_1",100,0,1
"WGN46C51_TLI_2018_1",100,0,0
"WGN55C54_TLI_2018_1",100,0,0
"WGN55C27_TLI_2018_1",NA,0,0
"WGN45D31_TLI_2018_1",100,0,1
"WGN36C25_TLI_2018_1",100,0,0
"WGN15C16_TLI_2018_1",100,0,0
"WGN07D51_TLI_2018_1",100,0,0
"WGN63D31_TLI_2018_1",90,0,0
"WGN63D60_TLI_2018_1",NA,0,0
"WGN39C30_TLI_2018_1",NA,0,0
"WGN26D23_TLI_2018_1",100,0,0
"WGN07D52_TLI_2018_1",100,0,0
"WGN63C53_TLI_2018_1",100,0,0
"WGN07P01_TLI_2018_1",100,0,0
"WGN55D29_TLI_2018_1",100,0,0
"WGN07C24_TLI_2018_1",100,0,0
"WGN36C21_TLI_2018_1",100,0,0
"WGN45C09_TLI_2018_1",NA,0,0
"WGN45D60_TLI_2018_1",100,0,0
"WGN15D61_TLI_2018_1",NA,NA,NA
"WGN63D33_TLI_2018_1",100,0,1
"WGN55D34_TLI_2018_1",NA,0,0
"WGN45D59_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",NA,0,0
"WGN38C73_TLI_2018_1",50,0,0
"WGN46C32_TLI_2018_1",100,0,0
"WGN07C52_TLI_2018_1",100,0,0
"WGN15D43_TLI_2018_1",100,0,0
"WGN39D47_TLI_2018_1",100,NA,0
"WGN39D46_TLI_2018_1",NA,0,0
"WGN07D32_TLI_2018_1",100,0,0
"WGN55C10_TLI_2018_1",100,0,0
"WGN46D46_TLI_2018_1",99,0,0
"WGN39D53_TLI_2018_1",100,0,0
"WGN36D15_TLI_2018_1",100,0,0
"WGN46D51_TLI_2018_1",100,0,0
"WGN15D17_TLI_2018_1",100,0,0
"WGN07D31_TLI_2018_1",NA,NA,NA
"WGN07C53_TLI_2018_1",100,0,0
"WGN63D23_TLI_2018_1",100,0,0
"WGN39D57_TLI_2018_1",NA,0,0
"WGN39C29_TLI_2018_1",100,0,0
"WGN15D37_TLI_2018_1",100,0,0
"WGN38D11_TLI_2018_1",100,0,0
"WGN26D40_TLI_2018_1",100,0,0
"WGN55D40_TLI_2018_1",100,0,0
"WGN63C47_TLI_2018_1",100,0,0
"WGN63C48_TLI_2018_1",100,0,0
"WGN55C05_TLI_2018_1",100,0,1
"WGN15C53_TLI_2018_1",NA,NA,NA
"WGN26C11_TLI_2018_1",95,0,0
"WGN36C22_TLI_2018_1",100,0,0
"WGN36D20_TLI_2018_1",100,0,0
"WGN38C60_TLI_2018_1",100,0,0
"WGN26C45_TLI_2018_1",100,0,0
"WGN46C59_TLI_2018_1",100,0,0
"WGN45C61_TLI_2018_1",100,0,0
"WGN39C28_TLI_2018_1",100,0,1
"WGN38C63_TLI_2018_1",60,0,0
"WGN26D39_TLI_2018_1",100,0,0
"WGN26P01_TLI_2018_1",95,1,0
"WGN15C17_TLI_2018_1",100,0,1
"WGN26D59_TLI_2018_1",100,0,0
"WGN45C22_TLI_2018_1",100,0,1
"WGN15D18_TLI_2018_1",100,0,0
"WGN07C27_TLI_2018_1",100,0,0
"WGN26C64_TLI_2018_1",100,0,0
"WGN38D18_TLI_2018_1",100,0,0
"WGN15C28_TLI_2018_1",100,0,0
"WGN39C40_TLI_2018_1",100,0,0
"WGN38C28_TLI_2018_1",100,0,0
"WGN45D01_TLI_2018_1",100,0,0
"WGN55C47_TLI_2018_1",100,0,0
"WGN55D33_TLI_2018_1",100,0,0
"WGN63C46_TLI_2018_1",NA,0,1
"WGN55D11_TLI_2018_1",100,0,0
"WGN46D17_TLI_2018_1",95,0,1
"WGN59P01_TLI_2018_1",100,0,0
"WGN39D13_TLI_2018_1",100,0,0
"WGN07C06_TLI_2018_1",100,0,0
"WGN36C29_TLI_2018_1",100,0,1
"WGN46D53_TLI_2018_1",100,0,0
"WGN07D21_TLI_2018_1",100,0,0
"WGN55D54_TLI_2018_1",100,0,0
"WGN26D32_TLI_2018_1",100,0,0
"WGN38C42_TLI_2018_1",99,0,0
"WGN39C37_TLI_2018_1",100,0,0
"WGN15D45_TLI_2018_1",100,0,0
"WGN26C16_TLI_2018_1",94,0,0
"WGN38C37_TLI_2018_1",60,0,0
"WGN15C63_TLI_2018_1",100,0,0
"WGN39D18_TLI_2018_1",100,0,0
"WGN45D27_TLI_2018_1",100,0,0
"WGN63C44_TLI_2018_1",100,0,0
"WGN36D34_TLI_2018_1",100,0,0
"WGN63D06_TLI_2018_1",100,1,0
"WGN36D63_TLI_2018_1",99,0,0
"WGN45C50_TLI_2018_1",100,0,0
"WGN46C36_TLI_2018_1",100,0,0
"WGN38D13_TLI_2018_1",99,0,0
"WGN63D56_TLI_2018_1",100,0,0
"WGN63D02_TLI_2018_1",100,0,0
"WGN36C35_TLI_2018_1",100,0,0
"WGN46C48_TLI_2018_1",100,0,1
"WGN26P01_TLI_2018_1",100,1,0
"WGN07D19_TLI_2018_1",100,0,0
"WGN55C44_TLI_2018_1",100,0,0
"WGN38C24_TLI_2018_1",92,0,0
"WGN46C23_TLI_2018_1",NA,0,0
"WGN26D13_TLI_2018_1",NA,0,0
"WGN45C28_TLI_2018_1",100,0,0
"WGN45D28_TLI_2018_1",99,0,0
"WGN36D45_TLI_2018_1",100,0,0
"WGN38C05_TLI_2018_1",NA,NA,NA
"WGN07C30_TLI_2018_1",100,0,0
"WGN39D17_TLI_2018_1",100,0,0
"WGN39C20_TLI_2018_1",100,0,1
"WGN63D32_TLI_2018_1",100,0,0
"WGN39C09_TLI_2018_1",100,0,1
"WGN26D24_TLI_2018_1",NA,0,0
"WGN07C32_TLI_2018_1",100,0,0
"WGN07D35_TLI_2018_1",100,0,0
"WGN15C48_TLI_2018_1",NA,0,0
"WGN55C49_TLI_2018_1",99,0,0
"WGN39C50_TLI_2018_1",NA,0,0
"WGN26C40_TLI_2018_1",100,0,0
"WGN55D27_TLI_2018_1",100,0,0
"WGN15D19_TLI_2018_1",NA,0,0
"WGN63C60_TLI_2018_1",99,1,0
"WGN55C34_TLI_2018_1",NA,0,0
"WGN39D36_TLI_2018_1",100,0,0
"WGN07D54_TLI_2018_1",100,0,0
"WGN26C39_TLI_2018_1",100,0,0
"WGN38C19_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,0
"WGN38D07_TLI_2018_1",100,0,0
"WGN46P01_TLI_2018_1",80,0,1
"WGN15D29_TLI_2018_1",NA,0,0
"WGN36D53_TLI_2018_1",100,0,1
"WGN07D53_TLI_2018_1",100,0,0
"WGN55D02_TLI_2018_1",100,0,0
"WGN38C29_TLI_2018_1",NA,0,0
"WGN45D15_TLI_2018_1",NA,NA,NA
"WGN46C28_TLI_2018_1",90,0,0
"WGN63D04_TLI_2018_1",100,0,0
"WGN45C33_TLI_2018_1",100,0,0
"WGN36C32_TLI_2018_1",NA,0,0
"WGN36D35_TLI_2018_1",100,0,0
"WGN45C32_TLI_2018_1",NA,NA,NA
"WGN46D33_TLI_2018_1",95,0,0
"WGN36C20_TLI_2018_1",100,0,0
"WGN38D08_TLI_2018_1",100,0,0
"WGN46D28_TLI_2018_1",90,1,0
"WGN07C38_TLI_2018_1",100,0,0
"WGN45D57_TLI_2018_1",100,0,0
"WGN39C48_TLI_2018_1",100,0,0
"WGN55C31_TLI_2018_1",NA,0,0
"WGN36C05_TLI_2018_1",100,0,0
"WGN45D12_TLI_2018_1",100,0,0
"WGN07D63_TLI_2018_1",NA,0,0
"WGN46C40_TLI_2018_1",100,0,0
"WGN15D46_TLI_2018_1",NA,0,0
"WGN15D13_TLI_2018_1",NA,0,0
"WGN63C40_TLI_2018_1",100,0,0
"WGN46D12_TLI_2018_1",100,0,0
"WGN36C60_TLI_2018_1",NA,0,0
"WGN15C18_TLI_2018_1",NA,0,0
"WGN46D63_TLI_2018_1",94,1,1
"WGN38D21_TLI_2018_1",100,0,0
"WGN26D11_TLI_2018_1",NA,0,0
"WGN63D16_TLI_2018_1",NA,0,0
"WGN39C43_TLI_2018_1",100,0,0
"WGN39D42_TLI_2018_1",100,0,1
"WGN38C75_TLI_2018_1",95,0,0
"WGN38C55_TLI_2018_1",99,0,0
"WGN07D08_TLI_2018_1",100,0,0
"WGN46C27_TLI_2018_1",100,0,0
"WGN63D58_TLI_2018_1",NA,0,1
"WGN45C10_TLI_2018_1",100,0,0
"WGN55D25_TLI_2018_1",NA,0,0
"WGN36P01_TLI_2018_1",100,0,1
"WGN26D62_TLI_2018_1",NA,NA,NA
"WGN07C46_TLI_2018_1",99,0,0
"WGN45C62_TLI_2018_1",100,0,0
"WGN36D37_TLI_2018_1",100,0,0
"WGN63C18_TLI_2018_1",NA,0,0
"WGN55D59_TLI_2018_1",100,0,0
"WGN39D37_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,0
"WGN26C19_TLI_2018_1",100,0,0
"WGN45C54_TLI_2018_1",95,0,1
"WGN36D29_TLI_2018_1",96,0,0
"WGN26C63_TLI_2018_1",100,0,0
"WGN45C21_TLI_2018_1",100,0,0
"WGN07C40_TLI_2018_1",100,0,0
"WGN46C04_TLI_2018_1",100,0,0
"WGN15C57_TLI_2018_1",NA,0,0
"WGN55C42_TLI_2018_1",100,0,0
"WGN38C12_TLI_2018_1",40,0,0
"WGN45C16_TLI_2018_1",99,0,0
"WGN45D64_TLI_2018_1",100,0,0
"WGN07D04_TLI_2018_1",100,0,0
"WGN46D38_TLI_2018_1",100,0,0
"WGN36C40_TLI_2018_1",100,0,0
"WGN45D62_TLI_2018_1",100,0,0
"WGN39C17_TLI_2018_1",NA,0,0
"WGN07D06_TLI_2018_1",NA,0,0
"WGN36D08_TLI_2018_1",100,0,0
"WGN46C03_TLI_2018_1",NA,NA,0
"WGN63D65_TLI_2018_1",100,0,0
"WGN39D03_TLI_2018_1",100,0,1
"WGN59P01_TLI_2018_1",NA,0,0
"WGN55D05_TLI_2018_1",100,0,0
"WGN55D48_TLI_2018_1",NA,0,0
"WGN63D62_TLI_2018_1",100,0,0
"WGN63C23_TLI_2018_1",95,0,0
"WGN55C63_TLI_2018_1",100,0,0
"WGN26C08_TLI_2018_1",100,0,0
"WGN38C47_TLI_2018_1",100,0,0
"WGN46D37_TLI_2018_1",100,0,0
"WGN63C11_TLI_2018_1",100,0,0
"WGN63D61_TLI_2018_1",100,0,0
"WGN36C45_TLI_2018_1",100,0,0
"WGN36D09_TLI_2018_1",100,0,0
"WGN38C48_TLI_2018_1",NA,0,0
"WGN26D55_TLI_2018_1",100,0,0
"WGN07C65_TLI_2018_1",100,0,0
"WGN55D42_TLI_2018_1",100,0,0
"WGN15C54_TLI_2018_1",100,0,0
"WGN55C64_TLI_2018_1",NA,0,0
"WGN15C60_TLI_2018_1",100,0,0
"WGN26C13_TLI_2018_1",NA,0,0
"WGN45C64_TLI_2018_1",100,0,0
"WGN26D31_TLI_2018_1",100,0,0
"WGN45P01_TLI_2018_1",98,0,0
"WGN63C19_TLI_2018_1",NA,0,0
"WGN39C59_TLI_2018_1",100,NA,0
"WGN15D04_TLI_2018_1",100,0,0
"WGN38D26_TLI_2018_1",99,0,0
"WGN63C12_TLI_2018_1",100,0,0
"WGN63C24_TLI_2018_1",NA,0,0
"WGN07C10_TLI_2018_1",NA,NA,NA
"WGN46C02_TLI_2018_1",99,0,0
"WGN15D58_TLI_2018_1",NA,0,0
"WGN45C06_TLI_2018_1",100,0,0
"WGN39D24_TLI_2018_1",NA,0,0
"WGN46D52_TLI_2018_1",95,0,0
"WGN15D28_TLI_2018_1",100,0,0
"WGN45D13_TLI_2018_1",NA,0,0
"WGN36C56_TLI_2018_1",100,0,0
"WGN45D07_TLI_2018_1",99,0,0
"WGN39P01_TLI_2018_1",100,0,0
"WGN63D11_TLI_2018_1",100,0,0
"WGN26C24_TLI_2018_1",100,0,0
"WGN39D15_TLI_2018_1",100,0,0
"WGN38C13_TLI_2018_1",NA,NA,NA
"WGN46D29_TLI_2018_1",100,0,0
"WGN36C23_TLI_2018_1",100,0,0
"WGN07D15_TLI_2018_1",100,0,0
"WGN15C62_TLI_2018_1",95,0,0
"WGN26D10_TLI_2018_1",90,0,0
"WGN46C05_TLI_2018_1",100,0,0
"WGN45C17_TLI_2018_1",NA,NA,NA
"WGN63D34_TLI_2018_1",100,0,0
"WGN07C22_TLI_2018_1",NA,0,0
"WGN55D12_TLI_2018_1",94,1,0
"WGN26D41_TLI_2018_1",100,0,0
"WGN38C23_TLI_2018_1",95,0,0
"WGN55D45_TLI_2018_1",NA,0,0
"WGN36C18_TLI_2018_1",100,0,0
"WGN55C43_TLI_2018_1",100,0,0
"WGN39D19_TLI_2018_1",NA,0,0
"WGN39C08_TLI_2018_1",99,0,1
"WGN07D43_TLI_2018_1",100,0,0
"WGN38D17_TLI_2018_1",NA,0,0
"WGN26D37_TLI_2018_1",NA,0,0
"WGN07C57_TLI_2018_1",100,0,0
"WGN63C39_TLI_2018_1",NA,0,0
"WGN15D39_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,1
"WGN63D57_TLI_2018_1",100,0,0
"WGN15C19_TLI_2018_1",100,0,0
"WGN63C03_TLI_2018_1",100,0,0
"WGN36D18_TLI_2018_1",100,0,0
"WGN26C12_TLI_2018_1",100,0,0
"WGN45C53_TLI_2018_1",NA,0,0
"WGN38C52_TLI_2018_1",100,0,0
"WGN55D51_TLI_2018_1",100,0,0
"WGN36D42_TLI_2018_1",100,0,0
"WGN55C58_TLI_2018_1",100,0,0
"WGN46C57_TLI_2018_1",99,0,0
"WGN39C22_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",90,0,0
"WGN55C06_TLI_2018_1",100,0,0
"WGN63D20_TLI_2018_1",NA,0,0
"WGN07C03_TLI_2018_1",100,0,0
"WGN07D13_TLI_2018_1",100,0,0
"WGN15C09_TLI_2018_1",50,0,0
"WGN15D51_TLI_2018_1",99,0,0
"WGN26C10_TLI_2018_1",100,0,0
"WGN45D42_TLI_2018_1",100,0,0
"WGN39D14_TLI_2018_1",NA,0,0
"WGN38C65_TLI_2018_1",90,0,0
"WGN55D44_TLI_2018_1",25,0,0
"WGN36D06_TLI_2018_1",100,0,0
"WGN39C58_TLI_2018_1",99,0,1
"WGN46C42_TLI_2018_1",100,0,0
"WGN38D35_TLI_2018_1",99,0,0
"WGN15D47_TLI_2018_1",100,0,0
"WGN26D38_TLI_2018_1",NA,0,0
"WGN07D11_TLI_2018_1",100,0,0
"WGN46D08_TLI_2018_1",90,1,0
"WGN45C04_TLI_2018_1",100,0,0
"WGN63C27_TLI_2018_1",90,0,1
"WGN38D34_TLI_2018_1",60,0,0
"WGN38C79_TLI_2018_1",100,0,0
"WGN39D05_TLI_2018_1",NA,0,0
"WGN45D53_TLI_2018_1",100,0,0
"WGN46C39_TLI_2018_1",NA,NA,NA
"WGN26C15_TLI_2018_1",NA,NA,NA
"WGN26D43_TLI_2018_1",100,0,0
"WGN15C08_TLI_2018_1",NA,0,0
"WGN39C57_TLI_2018_1",100,0,1
"WGN07C08_TLI_2018_1",100,0,0
"WGN63D25_TLI_2018_1",98,0,1
"WGN46D09_TLI_2018_1",94,2,0
"WGN39P01_TLI_2018_1",100,1,0
"WGN55C11_TLI_2018_1",80,1,1
"WGN55D36_TLI_2018_1",99,0,0
"WGN36D02_TLI_2018_1",100,0,0
"WGN36C06_TLI_2018_1",100,0,0
"WGN26C55_TLI_2018_1",100,0,0
"WGN26D44_TLI_2018_1",100,0,0
"WGN26D49_TLI_2018_1",99,0,0
"WGN36C11_TLI_2018_1",100,0,0
"WGN26C56_TLI_2018_1",92,1,0
"WGN63C26_TLI_2018_1",100,0,0
"WGN45C08_TLI_2018_1",100,0,0
"WGN26D12_TLI_2018_1",95,0,0
"WGN63C54_TLI_2018_1",NA,0,0
"WGN55C29_TLI_2018_1",NA,NA,NA
"WGN15C47_TLI_2018_1",100,0,0
"WGN39D39_TLI_2018_1",100,0,0
"WGN55C23_TLI_2018_1",NA,0,0
"WGN45D09_TLI_2018_1",100,0,0
"WGN15D24_TLI_2018_1",100,0,0
"WGN46C13_TLI_2018_1",100,0,0
"WGN36D57_TLI_2018_1",NA,0,0
"WGN63C57_TLI_2018_1",NA,NA,0
"WGN26D07_TLI_2018_1",NA,0,0
"WGN63D38_TLI_2018_1",100,0,1
"WGN36C53_TLI_2018_1",100,0,1
"WGN55C50_TLI_2018_1",100,0,0
"WGN15C43_TLI_2018_1",100,0,0
"WGN07C31_TLI_2018_1",100,0,0
"WGN46C19_TLI_2018_1",99,0,0
"WGN07D57_TLI_2018_1",NA,0,0
"WGN45C20_TLI_2018_1",NA,0,0
"WGN63D48_TLI_2018_1",100,0,0
"WGN26P01_TLI_2018_1",90,0,0
"WGN15D21_TLI_2018_1",NA,0,0
"WGN55D21_TLI_2018_1",90,0,0
"WGN15D32_TLI_2018_1",100,0,0
"WGN39C05_TLI_2018_1",98,0,0
"WGN63C08_TLI_2018_1",NA,NA,NA
"WGN07C49_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",NA,NA,NA
"WGN63C62_TLI_2018_1",99,0,0
"WGN45D10_TLI_2018_1",99,0,0
"WGN46D26_TLI_2018_1",100,0,0
"WGN36D31_TLI_2018_1",99,0,0
"WGN15C38_TLI_2018_1",100,0,0
"WGN07D56_TLI_2018_1",99,1,0
"WGN55C40_TLI_2018_1",NA,NA,NA
"WGN39D27_TLI_2018_1",100,0,1
"WGN26C20_TLI_2018_1",99,1,1
"WGN36D59_TLI_2018_1",100,0,0
"WGN38D03_TLI_2018_1",100,0,0
"WGN45C24_TLI_2018_1",100,0,0
"WGN55P01_TLI_2018_1",100,0,0
"WGN46D15_TLI_2018_1",99,0,1
"WGN55D14_TLI_2018_1",90,0,0
"WGN36C64_TLI_2018_1",99,0,0
"WGN39C07_TLI_2018_1",NA,0,1
"WGN45D43_TLI_2018_1",100,0,0
"WGN36C63_TLI_2018_1",95,0,1
"WGN46C16_TLI_2018_1",100,0,0
"WGN26D57_TLI_2018_1",100,0,0
"WGN07C14_TLI_2018_1",100,0,0
"WGN38C66_TLI_2018_1",100,0,0
"WGN63D40_TLI_2018_1",100,0,0
"WGN26C62_TLI_2018_1",98,0,0
"WGN39C16_TLI_2018_1",100,0,0
"WGN38C18_TLI_2018_1",100,0,0
"WGN46C20_TLI_2018_1",NA,NA,NA
"WGN15C52_TLI_2018_1",100,0,1
"WGN55C04_TLI_2018_1",100,0,0
"WGN45C34_TLI_2018_1",100,0,0
"WGN63C05_TLI_2018_1",NA,0,0
"WGN46D62_TLI_2018_1",100,1,0
"WGN07D10_TLI_2018_1",NA,0,0
"WGN45D17_TLI_2018_1",99,0,0
"WGN15D23_TLI_2018_1",NA,0,0
"WGN39D32_TLI_2018_1",100,0,0
"WGN46D14_TLI_2018_1",100,0,0
"WGN38C57_TLI_2018_1",NA,0,0
"WGN46P01_TLI_2018_1",80,0,0
"WGN63D12_TLI_2018_1",100,0,0
"WGN39C53_TLI_2018_1",NA,NA,NA
"WGN38C35_TLI_2018_1",100,0,0
"WGN38D22_TLI_2018_1",100,1,1
"WGN36D33_TLI_2018_1",NA,0,0
"WGN26D16_TLI_2018_1",NA,0,0
"WGN45C63_TLI_2018_1",NA,NA,NA
"WGN07C15_TLI_2018_1",99,0,0
"WGN55D17_TLI_2018_1",NA,0,0
"WGN55C45_TLI_2018_1",95,1,0
"WGN63C35_TLI_2018_1",100,0,0
"WGN46C08_TLI_2018_1",75,1,0
"WGN39D38_TLI_2018_1",100,0,1
"WGN59P01_TLI_2018_1",100,0,0
"WGN39D55_TLI_2018_1",100,0,0
"WGN07D50_TLI_2018_1",100,0,0
"WGN38D12_TLI_2018_1",NA,NA,0
"WGN36D04_TLI_2018_1",100,0,0
"WGN36C12_TLI_2018_1",100,0,1
"WGN15D08_TLI_2018_1",100,0,1
"WGN55D37_TLI_2018_1",100,0,0
"WGN15C14_TLI_2018_1",100,0,0
"WGN26C14_TLI_2018_1",100,0,0
"WGN55D19_TLI_2018_1",NA,NA,NA
"WGN07D59_TLI_2018_1",NA,NA,NA
"WGN07C60_TLI_2018_1",100,0,0
"WGN45D03_TLI_2018_1",100,0,0
"WGN38C44_TLI_2018_1",NA,NA,NA
"WGN46D16_TLI_2018_1",90,0,0
"WGN45C36_TLI_2018_1",100,0,1
"WGN39D01_TLI_2018_1",99,0,0
"WGN39C06_TLI_2018_1",NA,0,0
"WGN15D33_TLI_2018_1",NA,0,0
"WGN55C17_TLI_2018_1",100,0,0
"WGN38C45_TLI_2018_1",NA,0,0
"WGN46D58_TLI_2018_1",100,0,0
"WGN55C55_TLI_2018_1",100,0,0
"WGN59P01_TLI_2018_1",100,0,0
"WGN07C28_TLI_2018_1",NA,0,0
"WGN46C60_TLI_2018_1",100,0,0
"WGN36D56_TLI_2018_1",100,0,0
"WGN36C31_TLI_2018_1",NA,0,0
"WGN07D60_TLI_2018_1",55,0,0
"WGN26C25_TLI_2018_1",90,2,1
"WGN46C29_TLI_2018_1",100,0,0
"WGN46C56_TLI_2018_1",75,0,0
"WGN38C25_TLI_2018_1",100,0,0
"WGN55C16_TLI_2018_1",100,0,0
"WGN15C32_TLI_2018_1",100,0,0
"WGN55D23_TLI_2018_1",NA,0,0
"WGN26D20_TLI_2018_1",100,0,0
"WGN63C61_TLI_2018_1",NA,0,0
"WGN26D19_TLI_2018_1",100,0,1
"WGN46D11_TLI_2018_1",100,0,0
"WGN15C37_TLI_2018_1",100,0,0
"WGN55D20_TLI_2018_1",100,2,0
"WGN39C47_TLI_2018_1",NA,0,0
"WGN26C28_TLI_2018_1",99,0,0
"WGN15D20_TLI_2018_1",100,0,0
